pl_name,hostname,pl_orbper,pl_bmasse,pl_rade,st_teff,st_mass,st_rad,disc_year,disc_facility,sy_dist,ra,dec,pl_eqt,pl_dens
Kepler-1424 b,Kepler-1424,29.6091744,,1.16,5838.0,1.02,1.07,2016,Kepler,661.421,290.9916648,40.2293347,,
Kepler-631 b,Kepler-631,17.97979059,,2.9,6185.0,1.24,1.33,2016,Kepler,761.966,296.885724,40.2281717,,
Kepler-1672 b,Kepler-1672,150.878,,2.97022762,6131.95,1.16,1.08841,2020,Kepler,391.181,297.9400971,40.2785566,,
Kepler-1852 b,Kepler-1852,7.970940113,,1.88610592,5237.0,0.927,0.826,2021,Kepler,772.481,288.0297157,40.3441934,,
Kepler-1763 b,Kepler-1763,1.480280042,,1.14651332,5897.0,1.026,1.259,2021,Kepler,756.486,294.1130368,40.3628861,,
Kepler-305 b,Kepler-305,5.487,10.5,3.6,,0.76,0.8,2013,Kepler,868.477,299.2242557,40.343167,,
Kepler-152 c,Kepler-152,88.255055,,2.39,5088.0,,0.724,2014,Kepler,441.09,286.8653826,41.9889571,,
Kepler-1335 b,Kepler-1335,6.26406846,,1.45,4903.0,0.77,0.74,2016,Kepler,621.853,284.8384394,42.0703371,,
Kepler-1902 b,Kepler-1902,3.822220087,,1.17563613,3729.0,0.52,0.514,2021,Kepler,344.337,292.7376545,42.0147792,,
Kepler-113 b,Kepler-113,4.754,11.7,1.82,4725.0,0.75,0.69,2014,Kepler,262.351,287.9978721,50.9441847,,10.73
Kepler-302 b,Kepler-302,30.184104,,4.06,5740.0,,1.22,2014,Kepler,1402.58,294.3169307,43.6292436,,
Kepler-1708 b,Kepler-1708,737.1131,1462.0106722,9.96,6157.0,1.088,1.117,2021,Kepler,1666.69,296.8241065,43.6248197,,
Kepler-1642 c,Kepler-1642,6.6513802,,2.66,5355.0,0.88,0.84,2016,Kepler,413.873,297.2121215,43.643789,,
Kepler-1730 b,Kepler-1730,13.81019974,,4.48524519,5942.0,1.009,1.142,2021,Kepler,1427.08,281.9605834,43.7030386,,
Kepler-1630 b,Kepler-1630,509.997402,,2.19,4736.0,0.66,0.63,2016,Kepler,331.213,297.5083004,43.7110543,,
Kepler-1286 b,Kepler-1286,11.25402929,,2.15,5753.0,1.0,0.98,2016,Kepler,1354.46,280.2583709,43.8357433,,
HD 21749 c,GJ 143,7.78993,3.7,0.892,4640.0,0.73,0.695,2019,Transiting Exoplanet Survey Satellite (TESS),16.32,51.7501882,-63.500166,701.0,31.93
Kepler-191 c,Kepler-191,17.738506,,1.86,5282.0,,0.789,2014,Kepler,594.464,291.1833211,45.3230937,,
KOI-3680 b,KOI-3680,141.241671,613.4119,11.09691,5830.0,1.01,0.96,2018,Kepler,921.986,293.2815266,45.3096572,347.0,2.46
HD 23472 b,HD 23472,17.667087,8.32,2.0,4684.0,0.67,0.71,2019,Transiting Exoplanet Survey Satellite (TESS),39.0341,55.4590314,-62.7672667,543.0,6.15
Kepler-1039 b,Kepler-1039,0.934884242,,1.46,4870.0,0.79,0.74,2016,Kepler,306.91,298.3266169,45.3154212,,
Kepler-1161 b,Kepler-1161,10.71252541,,2.13,4253.0,0.59,0.57,2016,Kepler,547.726,299.0770621,45.4405583,,
Kepler-548 b,Kepler-548,4.454194338,,11.99,5535.0,0.93,0.9,2016,Kepler,751.776,299.9059167,45.4396103,,
Kepler-1819 b,Kepler-1819,16.48690033,,3.90351256,6090.0,1.173,1.071,2021,Kepler,1363.19,296.5600307,46.8574644,,
Kepler-1011 b,Kepler-1011,5.753221974,,2.87,5416.0,0.91,0.88,2016,Kepler,736.779,297.4015491,46.8239976,,
Kepler-990 c,Kepler-990,0.538354308,,1.53,5948.0,1.05,1.08,2016,Kepler,802.163,297.9381813,46.8813194,,
HD 5278 b,HD 5278,14.339156,7.8,2.45,6203.0,1.126,1.194,2021,Transiting Exoplanet Survey Satellite (TESS),57.5846,12.5467785,-83.7437671,943.0,2.9
TOI-1231 b,TOI-1231,24.245586,15.4,3.65,3553.0,0.485,0.476,2021,Transiting Exoplanet Survey Satellite (TESS),27.6227,156.74726,-52.4678724,329.6,1.74
TOI-1749 c,TOI-1749,4.4929,14.0,2.12,3985.0,0.58,0.55,2021,Transiting Exoplanet Survey Satellite (TESS),99.5561,282.7372281,64.419466,673.0,
TIC 172900988 b,TIC 172900988 Aa,200.452,942.0,11.25,6050.0,1.2384,1.3842,2021,Transiting Exoplanet Survey Satellite (TESS),250.956,128.6616644,31.5539793,,3.64
TOI-1201 b,TOI-1201,2.4919863,6.28,2.415,3476.0,0.512,0.508,2021,Transiting Exoplanet Survey Satellite (TESS),37.8871,42.2476999,-14.5372835,703.0,2.45
TOI-1431 b,TOI-1431,2.650237,991.62462984,16.70138124,7690.0,1.9,1.92,2021,Transiting Exoplanet Survey Satellite (TESS),148.925,316.2036922,55.5880221,2370.0,1.17
Kepler-285 c,Kepler-285,6.186676,,1.12,5411.0,,0.808,2014,Kepler,824.31,291.3908469,48.0655392,,
Kepler-153 c,Kepler-153,46.90232,,2.53,5404.0,,0.892,2014,Kepler,459.368,282.460502,48.2570293,,
K2-190 b,K2-190,10.098858,,1.35673729,5631.0,0.904597,0.912206,2018,K2,160.679,205.3630485,-13.1608686,,
K2-377 b,K2-377,12.832235,,1.693,4200.0,0.821,0.691,2022,K2,195.149,202.897887,-12.0951142,,
Kepler-228 b,Kepler-228,2.566546,,1.53,6043.0,,1.014,2014,Kepler,1644.61,296.2860853,48.2246328,,
Kepler-1138 b,Kepler-1138,3.17060005,,1.7,5582.0,0.95,0.92,2016,Kepler,872.328,285.8993164,48.307285,,
Kepler-1293 b,Kepler-1293,5.57654784,,0.97,6241.0,1.18,1.28,2016,Kepler,1028.16,290.0258783,48.3359227,,
K2-195 c,K2-195,28.482786,,2.57581891,5712.0,0.963364,0.906367,2018,K2,315.014,199.8315191,-8.5095364,,
Kepler-200 b,Kepler-200,8.594805,,2.13,5678.0,,0.944,2014,Kepler,665.912,284.4099503,41.2374928,,
Kepler-1843 b,Kepler-1843,25.54339981,,2.70909809,5422.0,1.02,1.782,2021,Kepler,784.625,292.8852302,41.279169,,
Kepler-1062 b,Kepler-1062,9.30412078,,1.76,4597.0,0.75,0.7,2016,Kepler,397.455,283.8994187,41.221594,,
Kepler-1226 b,Kepler-1226,17.2923453,,1.45,5923.0,1.02,1.02,2016,Kepler,1125.72,296.3768521,50.6214592,,
Kepler-1653 b,Kepler-1653,140.2524,,2.17,4807.0,0.719,0.693,2017,Kepler,,296.457702,41.266021,284.0,
Kepler-1824 b,Kepler-1824,95.61100006,,2.38127597,6002.0,1.135,1.081,2021,Kepler,1040.1,296.7071957,41.2036197,,
Kepler-1407 b,Kepler-1407,20.0711504,,2.25,6010.0,1.1,1.15,2016,Kepler,1396.41,283.9424274,41.4715535,,
Kepler-1627 b,Kepler-1627,7.20283653,,3.69,5445.0,0.87,0.84,2016,Kepler,317.437,284.0566675,41.5767277,,
Kepler-700 b,Kepler-700,80.8720639,,5.99,5692.0,0.98,0.96,2016,Kepler,1491.76,287.154224,41.5657775,,
Kepler-1879 b,Kepler-1879,10.61340046,,2.06512018,5865.0,1.023,1.388,2021,Kepler,627.171,289.3644209,41.5332589,,
Kepler-1467 b,Kepler-1467,47.0569043,,3.3,5332.0,0.86,0.82,2016,Kepler,852.888,295.0485389,45.3426781,,
Kepler-1794 b,Kepler-1794,9.762980461,,1.79426276,5052.0,0.773,0.816,2021,Kepler,561.229,300.6196594,45.7888068,,
HD 63433 d,HD 63433,4.209075,,1.073,5688.0,0.99,0.912,2023,Transiting Exoplanet Survey Satellite (TESS),22.4035,117.4793699,27.3631342,1040.0,
TOI-5398 c,TOI-5398,4.77271,11.8,3.52,6000.0,1.146,1.051,2023,Transiting Exoplanet Survey Satellite (TESS),130.855,161.8795569,36.3294345,1242.0,1.5
Kepler-1177 b,Kepler-1177,106.247547,,1.9,5712.0,0.98,0.97,2016,Kepler,1299.97,286.6714813,49.4062964,,
Kepler-401 d,Kepler-401,184.256405,,2.27,6184.0,1.17,1.29,2016,Kepler,965.56,290.0827494,50.8634361,,
Kepler-1600 c,Kepler-1600,7.298049927,,1.94206512,5119.0,0.818,0.834,2021,Kepler,1030.81,291.3993802,38.7877563,,
K2-404 b,K2-404,13.115365,,2.53,3748.0,0.552,0.552,2022,K2,121.63,160.3249517,12.1911149,,
K2-405 b,K2-405,3.435471,,4.569,4927.0,1.034,0.765,2022,K2,197.234,164.3759959,12.535614,,
Kepler-1481 b,Kepler-1481,5.94220998,,1.23,4908.0,0.8,0.75,2016,Kepler,459.076,289.4390075,49.7312226,,
Kepler-1894 b,Kepler-1894,2.762660027,,1.20117759,5772.0,0.999,0.901,2021,Kepler,935.191,295.5864604,49.6668523,,
K2-407 c,K2-407,9.22453,,1.36,5563.0,0.881,0.927,2022,K2,218.376,232.5552584,-23.0067371,,
Kepler-888 b,Kepler-888,70.6979061,,1.76,5875.0,0.97,0.9,2016,Kepler,420.817,295.5212866,49.7386804,,
Kepler-180 c,Kepler-180,41.885775,,3.01,5731.0,,1.063,2014,Kepler,695.65,295.5712566,49.774514,,
K2-315 b,K2-315,3.1443189,,0.95,3300.0,0.174,0.196,2020,K2,56.9686,228.0210932,-20.1081634,460.0,
K2-240 b,K2-240,6.034,,2.0,3810.0,0.58,0.54,2018,K2,72.9105,227.849371,-17.8754464,586.0,
K2-408 b,K2-408,20.978959,,1.677,5335.0,0.813,0.784,2022,K2,162.306,227.9168555,-17.6842698,,
Kepler-443 b,Kepler-443,177.6693,,2.33,4723.0,0.738,0.706,2015,Kepler,802.271,288.6104839,49.9685458,,
Kepler-1818 b,Kepler-1818,4.644909859,,1.71360684,6047.0,1.021,1.129,2021,Kepler,1034.59,284.3284866,40.5688741,,
Kepler-150 b,Kepler-150,3.428054,,1.25,5560.0,,0.939,2014,Kepler,891.092,288.2341025,40.520897,,
Kepler-425 b,Kepler-425,3.79701816,79.45,10.962,5170.0,0.93,0.86,2014,Kepler,646.647,290.3579781,40.5676965,1070.0,0.27
Kepler-207 d,Kepler-207,5.868075,,3.31,5920.0,,1.588,2014,Kepler,875.519,290.0305195,42.1660555,,
Kepler-1351 b,Kepler-1351,0.916140768,,0.65,4439.0,0.7,0.67,2016,Kepler,202.782,293.6084289,42.1978746,,
Kepler-1483 b,Kepler-1483,9.5085156,,1.52,6337.0,1.25,1.4,2016,Kepler,1273.78,295.4097409,42.1507935,,
Kepler-334 b,Kepler-334,5.470319,,1.12,5828.0,,1.068,2014,Kepler,426.59,287.1406177,47.1151153,,
Kepler-334 c,Kepler-334,12.758005,,1.43,5828.0,,1.068,2014,Kepler,426.59,287.1406177,47.1151153,,
Kepler-1918 b,Kepler-1918,47.0564003,,2.29763023,5889.0,0.967,0.924,2021,Kepler,1030.11,292.530546,42.2145765,,
Kepler-174 d,Kepler-174,247.35373,,2.19,4880.0,,0.622,2014,Kepler,384.757,287.4389454,43.8320052,,
Kepler-585 b,Kepler-585,2.752359753,,2.83,5593.0,0.96,0.93,2016,Kepler,585.187,286.5284924,43.8733751,,
Kepler-1311 c,Kepler-1311,2.53573424,,1.22,5748.0,1.05,1.4,2016,Kepler,866.331,289.6512597,43.8244445,,
Kepler-474 b,Kepler-474,5.660672935,,3.06,5785.0,0.99,1.08,2016,Kepler,841.496,292.3215174,43.8811723,,
Kepler-1534 b,Kepler-1534,5.71668872,,1.89,5442.0,0.9,0.86,2016,Kepler,,292.395373,43.8691326,,
Kepler-586 b,Kepler-586,2.104722184,,2.79,5575.0,0.94,0.92,2016,Kepler,693.766,293.0571982,45.5511266,,
Kepler-192 b,Kepler-192,9.926746,,2.74,5479.0,,1.007,2014,Kepler,651.674,287.9179379,45.5928829,,
Kepler-1126 c,Kepler-1126,199.66876,,1.45,5678.0,0.794,0.921,2023,Kepler,635.736,285.691955,45.6893993,305.0,
Kepler-387 b,Kepler-387,6.791636,,1.03,5774.0,,1.046,2014,Kepler,801.052,287.7982699,45.6567655,,
Kepler-1837 b,Kepler-1837,5.906089783,,2.06673842,5966.0,1.049,0.961,2021,Kepler,1229.18,288.2076012,45.6834463,,
Kepler-1497 b,Kepler-1497,8.74199772,,1.66,5675.0,0.96,0.95,2016,Kepler,,296.196155,45.6343124,,
TOI-1064 b,TOI-1064,6.443868,13.5,2.587,4734.0,0.748,0.726,2022,Transiting Exoplanet Survey Satellite (TESS),68.0726,296.0039349,-47.5620305,784.0,4.30062
HD 63935 c,HD 63935,21.4027,11.1,3.06451296,5513.0,0.9406,0.9598,2021,Multiple Observatories,48.9739,117.9246417,9.3852412,619.59,2.11
TOI-1842 b,TOI-1842,9.5739181,89.4,12.3485023,6039.0,1.4643,2.032,2021,Transiting Exoplanet Survey Satellite (TESS),223.465,201.9626552,9.0306437,1199.55,0.26
HATS-75 b,HATS-75,2.7886556,156.05374784,9.90873894,3790.4,0.6017,0.5848,2021,HATSouth,194.964,60.9493919,-25.4089214,772.3,0.878
TOI-833 b,TOI-833,1.0418777,,1.27,3920.0,0.61,0.6,2022,Transiting Exoplanet Survey Satellite (TESS),41.7148,145.645472,-62.4758857,1118.0,
TOI-1860 b,TOI-1860,1.0662107,,1.31,5752.0,0.99,0.94,2022,Transiting Exoplanet Survey Satellite (TESS),45.864,226.4567308,64.0476821,1885.0,
GJ 3929 b,GJ 3929,2.616235,1.75,1.09,3384.0,0.313,0.32,2022,Transiting Exoplanet Survey Satellite (TESS),15.8095,239.5775678,35.4081141,568.0,7.3
TOI-1227 b,TOI-1227,27.36397,,9.57246952,3072.0,0.17,0.56,2022,Transiting Exoplanet Survey Satellite (TESS),100.641,186.7673635,-72.4518501,,
TOI-1246 d,TOI-1246,18.654874,5.4,3.43139739,5213.0,0.8889,0.8649,2022,Transiting Exoplanet Survey Satellite (TESS),169.422,251.1158702,70.4299917,587.77,0.73
TOI-1246 b,TOI-1246,4.30744,8.1,3.01,5151.0,0.87,0.86,2022,Transiting Exoplanet Survey Satellite (TESS),169.422,251.1158702,70.4299917,955.0,1.63
TOI-1246 c,TOI-1246,5.904137,9.1,2.45109846,5213.0,0.8889,0.8649,2022,Transiting Exoplanet Survey Satellite (TESS),169.422,251.1158702,70.4299917,862.49,3.39
TOI-1181 b,TOI-1181,2.103189,374.71969185,17.02644168,6054.0,1.467,1.961,2022,Transiting Exoplanet Survey Satellite (TESS),302.819,297.2158166,64.3543506,,
TOI-2046 b,TOI-2046,1.4971842,731.0053361,16.14093221,6250.0,1.13,1.21,2022,Transiting Exoplanet Survey Satellite (TESS),289.668,16.1849423,74.3313055,,
TOI-5153 b,TOI-5153,20.33003,1036.12060682,11.88151954,6300.0,1.24,1.4,2022,Transiting Exoplanet Survey Satellite (TESS),390.484,91.5403204,-19.9534443,906.0,
TOI-1422 b,TOI-1422,12.9972,9.0,3.96,5840.0,0.981,1.019,2022,Transiting Exoplanet Survey Satellite (TESS),155.141,354.240829,39.6392793,867.0,0.795
TOI-260 b,TOI-260,13.475853,4.23,1.71,4026.0,0.616,0.607,2024,Transiting Exoplanet Survey Satellite (TESS),20.1852,4.7730178,-9.9661505,493.0,4.66
HIP 29442 c,HD 42813,3.5379559,4.5,1.551,5289.0,0.901,0.98,2023,Paranal Observatory,68.192,93.0578446,-14.6493167,1123.0,
TOI-622 b,TOI-622,6.402513,96.30200732,9.2362001,6400.0,1.313,1.415,2023,Transiting Exoplanet Survey Satellite (TESS),123.297,125.3050544,-46.4842959,1388.0,0.507
TOI-762 A b,TOI-762 A,3.4716826,79.77493016,8.33948164,3266.0,0.442,0.425,2024,Transiting Exoplanet Survey Satellite (TESS),98.4458,166.0747423,-47.8214964,555.4,0.76
TOI-815 b,TOI-815,11.197259,7.6,2.94,4869.0,0.776,0.77,2024,Transiting Exoplanet Survey Satellite (TESS),59.7117,155.8719377,-43.8349248,686.0,1.64
TOI-815 c,TOI-815,34.976145,23.5,2.62,4869.0,0.776,0.77,2024,Transiting Exoplanet Survey Satellite (TESS),59.7117,155.8719377,-43.8349248,469.0,7.2
TOI-836 b,TOI-836,3.81673,4.53,1.704,4552.0,0.678,0.665,2023,Transiting Exoplanet Survey Satellite (TESS),27.5024,225.0798831,-24.4542022,871.0,5.02
TOI-1052 b,TOI-1052,9.139703,16.9,2.87,6146.0,1.204,1.264,2023,Transiting Exoplanet Survey Satellite (TESS),129.804,337.5102738,-75.6465606,1135.0,3.93
Kepler-1132 b,Kepler-1132,62.8916228,,2.35,5298.0,0.87,0.83,2016,Kepler,867.931,286.3675188,48.4238906,,
Kepler-163 c,Kepler-163,21.347262,,2.26,5776.0,,0.917,2014,Kepler,689.814,295.0027458,46.9873389,,
Kepler-619 b,Kepler-619,5.404272197,,3.16,5980.0,1.09,1.11,2016,Kepler,900.678,290.8490899,48.4159782,,
Kepler-339 c,Kepler-339,6.988055,,1.15,5631.0,,0.802,2014,Kepler,616.637,293.351701,48.4445922,,
Kepler-299 c,Kepler-299,6.885875,,2.65,5617.0,,1.032,2014,Kepler,1052.24,283.2070156,48.5805222,,
Kepler-1421 b,Kepler-1421,6.9131112,,0.93,6335.0,1.25,1.42,2016,Kepler,783.401,286.5806115,48.5442312,,
Kepler-1759 b,Kepler-1759,3.720230103,,0.9037791,5017.0,0.76,0.797,2021,Kepler,385.348,298.4656275,48.5593334,,
Kepler-1370 b,Kepler-1370,20.2641684,,1.84,6202.0,1.19,1.29,2016,Kepler,1004.1,284.5656897,41.7784781,,
Kepler-1865 b,Kepler-1865,2.524009943,,1.57686072,5420.0,0.849,0.871,2021,Kepler,922.255,293.941238,41.5904136,,
Kepler-1418 b,Kepler-1418,22.4764425,,1.66,4770.0,0.77,0.72,2016,Kepler,,282.9975322,41.67859,,
Kepler-501 c,Kepler-501,3.622760057,,1.68119739,5794.0,1.032,1.216,2021,Kepler,1125.24,297.2014919,41.7301534,,
Kepler-797 b,Kepler-797,27.07237711,,2.17,5680.0,0.96,0.95,2016,Kepler,1315.26,297.2089078,41.781645,,
Kepler-1365 b,Kepler-1365,7.69993485,,0.92,5770.0,1.0,1.05,2016,Kepler,840.128,292.1996573,42.0459944,,
HD 63433 c,HD 63433,20.543847,17.2,2.58229101,5634.0,0.9883,0.9169,2020,Transiting Exoplanet Survey Satellite (TESS),22.4035,117.4793699,27.3631342,622.31,5.43
Kepler-257 d,Kepler-257,24.664551,,4.95,5180.0,,1.037,2014,Kepler,780.256,297.3159994,46.0232642,,
Kepler-1915 b,Kepler-1915,13.83539963,,3.21798413,6020.0,1.03,1.057,2021,Kepler,1514.66,301.2786852,44.2505116,,
Kepler-1466 b,Kepler-1466,31.1750448,,1.55,5884.0,1.01,1.02,2016,Kepler,631.949,289.8312418,44.6098415,,
TOI-519 b,TOI-519,1.2652328,147.15455244,11.54525012,3322.0,0.335,0.35,2021,Transiting Exoplanet Survey Satellite (TESS),115.557,124.6067582,-19.6627918,687.0,0.56
Kepler-145 b,Kepler-145,22.951,37.1,2.65,,1.32,1.85,2013,Kepler,566.85,291.3877397,44.5290465,,
Kepler-255 c,Kepler-255,9.946047,,2.99,5573.0,,0.933,2014,Kepler,1052.53,296.0642702,45.9767647,,
K2-352 b,K2-352,3.665912,,1.37,5791.0,0.98,0.95,2021,K2,176.051,140.4451478,18.469628,1160.0,
Kepler-181 c,Kepler-181,4.302149,,1.99,5333.0,,0.749,2014,Kepler,609.283,296.1512831,50.0957806,,
Kepler-1733 b,Kepler-1733,9.229579926,,3.63582354,6320.0,1.273,1.252,2021,Kepler,2080.51,291.1384628,37.8592447,,
Kepler-1514 c,Kepler-1514,10.514181,,1.1758241,6145.0,1.196,1.289,2020,Kepler,397.292,292.6274943,37.8601653,1066.0,
Kepler-98 b,Kepler-98,1.54168,3.55,1.99,5539.0,0.99,1.11,2014,Kepler,350.315,285.6616933,37.9645672,,2.18
Kepler-1277 b,Kepler-1277,40.8365012,,1.6,5578.0,0.94,0.92,2016,Kepler,557.193,295.1025166,40.5723736,,
Kepler-304 b,Kepler-304,3.295709,,2.86,4731.0,,0.687,2014,Kepler,434.684,294.4418031,40.5575408,,
KIC 5437945 b,KIC 5437945,440.7813,,6.4,6340.0,1.07,1.24,2015,Kepler,1274.01,288.4749028,40.6512848,,
Kepler-306 c,Kepler-306,7.240193,,2.35,4954.0,,0.719,2014,Kepler,775.679,288.5387145,40.6160545,,
Kepler-239 c,Kepler-239,56.228098,,2.51,4914.0,,0.763,2014,Kepler,648.109,294.2020505,40.6633313,,
Kepler-338 e,Kepler-338,9.341,8.5,1.56,,1.14,1.735,2014,Kepler,552.798,282.9790593,40.7844188,,
Kepler-491 b,Kepler-491,4.225384512,,8.92,5582.0,1.04,1.03,2016,Kepler,630.785,287.1305782,42.3501533,,
Kepler-1239 b,Kepler-1239,5.19104016,,2.9,6564.0,1.4,1.57,2016,Kepler,2140.6,293.1273357,42.3200578,,
Kepler-374 d,Kepler-374,5.028219,,1.31,5977.0,,0.911,2014,Kepler,1265.61,294.1378921,42.3704075,,
Kepler-155 b,Kepler-155,5.931194,,2.09,4508.0,,0.62,2014,Kepler,293.499,288.4957831,51.0819286,,
Kepler-1025 b,Kepler-1025,37.3229493,,1.98,6089.0,1.09,1.13,2016,Kepler,803.776,284.510214,43.9615628,,
Kepler-1476 b,Kepler-1476,10.35863224,,1.67,5663.0,0.98,0.96,2016,Kepler,1002.74,284.5320743,43.9898971,,
Kepler-1632 b,Kepler-1632,448.303558,,2.47,6137.0,1.12,1.19,2016,Kepler,716.76,294.4948769,43.9135575,,
Kepler-476 b,Kepler-476,14.00640607,,3.08,5837.0,1.03,1.09,2016,Kepler,813.535,295.1637592,43.9630716,,
Kepler-1685 b,Kepler-1685,20.4905,,2.57673985,5484.0,0.96,0.835451,2020,Kepler,1141.89,296.1882618,43.9368118,,
TOI-1301.01,TOI-1301,6.096407209,,2.477,4820.0,0.77,0.732,2024,Transiting Exoplanet Survey Satellite (TESS),90.8693,275.8625432,71.5817479,,
TOI-1448 b,TOI-1448,8.112245,19.5,2.749,3412.0,0.372,0.38,2024,Transiting Exoplanet Survey Satellite (TESS),73.3345,316.324003,57.7710946,426.0,9.51
TOI-1194 b,TOI-1194,2.3106446,120.0,8.71664516,5394.0,0.9835,0.9608,2023,Transiting Exoplanet Survey Satellite (TESS),149.667,167.8214811,69.9647749,1264.29,0.99
TOI-1199 b,TOI-1199,3.671463,75.96098927,10.5140239,5710.0,1.23,1.45,2024,Transiting Exoplanet Survey Satellite (TESS),248.427,166.8806581,61.3525723,1486.0,0.358
HD 136352 c,HD 136352,27.59221,11.24,2.916,5664.0,0.87,1.058,2019,La Silla Observatory,14.682,230.4401147,-48.3188174,677.0,2.497668
TOI-1680 b,TOI-1680,4.8026345,,1.466,3225.0,0.1798,0.2106,2023,Transiting Exoplanet Survey Satellite (TESS),37.2209,292.313979,65.9738018,404.0,
TOI-1691 b,TOI-1691,16.736888935,,3.66,5759.0,1.03,1.0,2024,Transiting Exoplanet Survey Satellite (TESS),111.445,272.4041179,86.860343,,
TOI-1723 b,TOI-1723,13.727012643,,3.435,5777.0,1.04,1.09,2024,Transiting Exoplanet Survey Satellite (TESS),100.727,116.7971978,68.4766845,,
TOI-1772.01,TOI-1772,8.054246874,,2.905,5583.0,0.99,0.995,2024,Transiting Exoplanet Survey Satellite (TESS),97.7562,156.837704,34.3909497,,
TOI-1803 b,TOI-1803,6.293287,10.32,2.99,4687.0,0.756,0.715,2025,Transiting Exoplanet Survey Satellite (TESS),119.24,178.0461054,35.1718001,747.0,2.15031
TOI-1824 b,TOI-1824,22.808533,16.0,2.7438269,5165.0,0.8801,0.8123,2024,Transiting Exoplanet Survey Satellite (TESS),59.4314,197.7312286,61.7448492,528.67,4.24
HD 110067 d,HD 110067,20.519617,8.52,2.852,5266.0,0.798,0.788,2023,Multiple Observatories,32.1585,189.8392243,20.0273377,602.0,
TOI-2088 b,TOI-2088,124.72997,37.0,3.6831179,5081.0,0.9027,0.8481,2024,Transiting Exoplanet Survey Satellite (TESS),126.46,261.3748943,75.8822796,300.33,2.0
TOI-2145 b,TOI-2145,10.261127,1767.0,12.41899699,6200.0,1.7169,2.7505,2023,Transiting Exoplanet Survey Satellite (TESS),224.731,263.7580753,40.6950428,1363.43,5.06
TOI-2194 b,TOI-2194,15.337597,,1.9892,4756.0,0.74,0.6909,2023,Transiting Exoplanet Survey Satellite (TESS),19.5711,299.1563393,-31.3351812,590.88,
TOI-2338 b,TOI-2338,22.65398,1900.61387386,11.2089807,5581.0,0.99,1.05,2023,Transiting Exoplanet Survey Satellite (TESS),313.996,81.3445824,-34.6682491,799.0,
TOI-2373 b,TOI-2373,13.33668,2955.8041851,10.42435205,5651.0,1.041,1.102,2023,Transiting Exoplanet Survey Satellite (TESS),508.686,61.6862197,-16.7557546,860.0,14.4
TOI-2420 b,TOI-2420,5.842641,294.62693329,15.02003414,,1.158,2.369,2024,Transiting Exoplanet Survey Satellite (TESS),435.174,14.8268138,-19.7711643,1571.6,0.477
TOI-2458 b,TOI-2458,3.73659,13.31,2.83,6005.0,1.05,1.31,2024,Transiting Exoplanet Survey Satellite (TESS),112.958,79.621529,1.253439,1509.4,3.23
Kepler-1254 c,Kepler-1254,3.60084276,,1.3,4985.0,0.78,0.75,2016,Kepler,622.818,285.1733174,48.7700099,,
WASP-118 b,WASP-118,4.0460435,163.36462,16.14096,6410.0,1.32,1.696,2016,SuperWASP,376.658,19.5505861,2.7027847,1729.0,0.233
Kepler-386 c,Kepler-386,25.193458,,1.58,5178.0,,0.767,2014,Kepler,882.462,289.8589165,48.6938077,,
Kepler-593 b,Kepler-593,21.21708973,,2.87,5967.0,1.08,1.1,2016,Kepler,973.76,294.9513923,48.6511709,,
K2-223 c,K2-223,4.562546,,1.5,5859.0,,1.0,2018,K2,198.604,185.306183,-10.2820915,,
K2-140 b,K2-140,6.569188,295.58041851,13.56286665,5585.0,0.96,1.06,2017,K2,347.917,188.1373172,-9.6076115,962.0,0.66
Kepler-311 d,Kepler-311,232.040326,,2.05,5903.0,0.974,1.156,2023,Kepler,778.654,282.0612731,47.0854984,327.0,
Kepler-1383 b,Kepler-1383,13.9093583,,1.41,6370.0,1.26,1.44,2016,Kepler,1027.21,297.9447714,42.1918449,,
Kepler-1262 b,Kepler-1262,8.67900242,,1.82,5771.0,0.99,0.98,2016,Kepler,1054.87,288.7718287,42.2131694,,
Kepler-879 b,Kepler-879,33.3855938,,2.57,5792.0,1.02,1.02,2016,Kepler,802.672,295.8065515,50.9097521,,
Kepler-1414 b,Kepler-1414,3.51576315,,1.23,4951.0,0.8,0.75,2016,Kepler,570.835,284.9285796,42.4223085,,
Kepler-1597 b,Kepler-1597,2.94654179,,1.06,6377.0,1.25,1.39,2016,Kepler,1221.05,288.1639687,42.4810124,,
Kepler-1666 c,Kepler-1666,40.7157,,3.23564749,6293.0,1.23,1.14586,2020,Kepler,1379.37,297.9516071,46.2647024,,
Kepler-864 b,Kepler-864,5.83376092,,2.4,5754.0,1.0,1.0,2016,Kepler,2022.9,285.0570943,46.3206074,,
Kepler-1681 b,Kepler-1681,69.8956,,2.55321772,5756.4,,,2020,Kepler,758.3,296.6972773,46.3716969,,
Kepler-458 c,KIC 9663113,20.74028413,,4.2,6117.21,1.15,2.21562,2016,Kepler,1594.74,297.0454037,46.3286653,,
BD-14 3065 b,BD-14 3065 A,4.2889731,3932.0,21.59,6935.0,1.41,2.35,2024,Transiting Exoplanet Survey Satellite (TESS),589.423,153.6696689,-15.6428372,2001.0,2.15
TOI-1272 b,TOI-1272,3.31599,27.0,4.13204907,5065.0,0.8772,0.7934,2022,Transiting Exoplanet Survey Satellite (TESS),137.572,199.1962036,49.8610591,975.0,2.09
HAT-P-13 b,HAT-P-13,2.91625,270.462,14.258,,,,2009,HATNet,246.81,129.8823772,47.3519076,,
